environment,candidate,split,collateral_disrupted_calls,benign_cost,scenario,policy,seed,malicious,detection_step,response_step,containment_step,detection_time_capped,containment_time_capped,detected,contained,harmful_actions,exfil_actions,post_detection_harm,decoy_actions,alert_events,false_positive,false_containment,disrupted_actions,persistence_survived,evidence_completeness
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100017,True,20,20,,20,25,True,False,5,1,1,1,5,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100017,True,5,5,,5,25,True,False,4,2,0,2,20,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,18.0,benign_burst,deception,100017,False,3,3,3,3,3,True,True,0,0,0,1,18,True,True,18,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,13.0,benign_recovery,deception,100017,False,9,9,9,9,9,True,True,0,0,0,3,12,True,True,13,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100018,True,12,12,12,12,12,True,True,0,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100018,True,4,4,4,4,4,True,True,0,0,0,2,21,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,19.0,benign_burst,deception,100018,False,3,3,3,3,3,True,True,0,0,0,2,22,True,True,19,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_recovery,deception,100018,False,9,9,9,9,9,True,True,0,0,0,2,16,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100019,True,12,12,12,12,12,True,True,0,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100019,True,4,4,4,4,4,True,True,0,0,0,2,21,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,18.0,benign_burst,deception,100019,False,3,3,3,3,3,True,True,0,0,0,1,18,True,True,18,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,13.0,benign_recovery,deception,100019,False,9,9,9,9,9,True,True,0,0,0,3,12,True,True,13,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100020,True,12,12,12,12,12,True,True,2,1,0,1,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100020,True,5,5,,5,25,True,False,5,3,2,2,20,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_burst,deception,100020,False,8,8,8,8,8,True,True,0,0,0,1,17,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,13.0,benign_recovery,deception,100020,False,9,9,9,9,9,True,True,0,0,0,3,12,True,True,13,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100021,True,12,12,12,12,12,True,True,0,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100021,True,4,4,4,4,4,True,True,0,0,0,2,21,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,8.0,benign_burst,deception,100021,False,15,15,15,15,15,True,True,0,0,0,1,10,True,True,8,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_recovery,deception,100021,False,9,9,9,9,9,True,True,0,0,0,4,16,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100022,True,12,12,12,12,12,True,True,0,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100022,True,4,4,4,4,4,True,True,0,0,0,2,21,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,18.0,benign_burst,deception,100022,False,3,3,3,3,3,True,True,0,0,0,1,18,True,True,18,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,13.0,benign_recovery,deception,100022,False,9,9,9,9,9,True,True,0,0,0,3,12,True,True,13,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100023,True,12,12,12,12,12,True,True,0,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100023,True,4,4,,4,25,True,False,2,0,0,2,21,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_burst,deception,100023,False,8,8,8,8,8,True,True,0,0,0,1,17,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_recovery,deception,100023,False,9,9,9,9,9,True,True,0,0,0,4,16,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100024,True,12,12,12,12,12,True,True,0,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100024,True,4,4,4,4,4,True,True,0,0,0,2,21,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_burst,deception,100024,False,8,8,8,8,8,True,True,0,0,0,1,17,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,13.0,benign_recovery,deception,100024,False,9,9,9,9,9,True,True,0,0,0,3,12,True,True,13,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100025,True,20,20,,20,25,True,False,5,1,0,1,5,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100025,True,4,4,,4,25,True,False,3,1,1,2,21,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,7.0,benign_burst,deception,100025,False,15,15,15,15,15,True,True,0,0,0,0,10,True,True,7,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,13.0,benign_recovery,deception,100025,False,9,9,9,9,9,True,True,0,0,0,1,12,True,True,13,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100026,True,12,12,12,12,12,True,True,0,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100026,True,4,4,4,4,4,True,True,0,0,0,2,21,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,19.0,benign_burst,deception,100026,False,3,3,3,3,3,True,True,0,0,0,2,22,True,True,19,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_recovery,deception,100026,False,9,9,9,9,9,True,True,0,0,0,4,16,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100027,True,12,12,12,12,12,True,True,0,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100027,True,4,4,4,4,4,True,True,0,0,0,2,21,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,18.0,benign_burst,deception,100027,False,3,3,3,3,3,True,True,0,0,0,1,18,True,True,18,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_recovery,deception,100027,False,9,9,9,9,9,True,True,0,0,0,4,16,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100028,True,12,12,12,12,12,True,True,0,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100028,True,4,4,4,4,4,True,True,0,0,0,2,21,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,18.0,benign_burst,deception,100028,False,3,3,3,3,3,True,True,0,0,0,1,18,True,True,18,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_recovery,deception,100028,False,9,9,9,9,9,True,True,0,0,0,2,16,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100029,True,12,12,12,12,12,True,True,2,1,0,1,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100029,True,4,4,4,4,4,True,True,0,0,0,2,21,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,19.0,benign_burst,deception,100029,False,3,3,3,3,3,True,True,0,0,0,2,22,True,True,19,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_recovery,deception,100029,False,9,9,9,9,9,True,True,0,0,0,4,16,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100030,True,12,12,12,12,12,True,True,0,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100030,True,5,5,,5,25,True,False,12,10,8,1,20,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,8.0,benign_burst,deception,100030,False,15,15,15,15,15,True,True,0,0,0,1,10,True,True,8,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_recovery,deception,100030,False,9,9,9,9,9,True,True,0,0,0,4,16,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100031,True,12,12,12,12,12,True,True,0,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100031,True,4,4,4,4,4,True,True,0,0,0,2,21,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,19.0,benign_burst,deception,100031,False,3,3,3,3,3,True,True,0,0,0,2,22,True,True,19,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,13.0,benign_recovery,deception,100031,False,9,9,9,9,9,True,True,0,0,0,1,12,True,True,13,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100032,True,20,20,,20,25,True,False,4,1,0,2,5,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100032,True,4,4,4,4,4,True,True,0,0,0,2,21,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,18.0,benign_burst,deception,100032,False,3,3,3,3,3,True,True,0,0,0,1,18,True,True,18,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_recovery,deception,100032,False,9,9,9,9,9,True,True,0,0,0,4,16,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100033,True,12,12,12,12,12,True,True,1,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100033,True,5,5,,5,25,True,False,8,6,4,2,20,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,7.0,benign_burst,deception,100033,False,15,15,15,15,15,True,True,0,0,0,0,10,True,True,7,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,13.0,benign_recovery,deception,100033,False,9,9,9,9,9,True,True,0,0,0,1,12,True,True,13,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100034,True,12,12,12,12,12,True,True,0,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100034,True,5,5,,5,25,True,False,6,4,2,2,20,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,13.0,benign_burst,deception,100034,False,9,9,9,9,9,True,True,0,0,0,1,16,True,True,13,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_recovery,deception,100034,False,9,9,9,9,9,True,True,0,0,0,4,16,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100035,True,20,20,,20,25,True,False,5,1,0,1,5,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100035,True,4,4,4,4,4,True,True,0,0,0,2,21,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_burst,deception,100035,False,8,8,8,8,8,True,True,0,0,0,1,17,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_recovery,deception,100035,False,9,9,9,9,9,True,True,0,0,0,4,16,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100036,True,12,12,12,12,12,True,True,0,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100036,True,4,4,,4,25,True,False,9,7,7,2,21,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,18.0,benign_burst,deception,100036,False,3,3,3,3,3,True,True,0,0,0,1,18,True,True,18,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_recovery,deception,100036,False,9,9,9,9,9,True,True,0,0,0,4,16,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100037,True,20,20,,20,25,True,False,5,1,1,1,5,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100037,True,5,5,,5,25,True,False,10,8,6,2,20,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,9.0,benign_burst,deception,100037,False,14,14,14,14,14,True,True,0,0,0,1,11,True,True,9,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,13.0,benign_recovery,deception,100037,False,9,9,9,9,9,True,True,0,0,0,1,12,True,True,13,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100038,True,12,12,12,12,12,True,True,0,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100038,True,4,4,4,4,4,True,True,0,0,0,2,21,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,13.0,benign_burst,deception,100038,False,9,9,9,9,9,True,True,0,0,0,1,16,True,True,13,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,13.0,benign_recovery,deception,100038,False,9,9,9,9,9,True,True,0,0,0,1,12,True,True,13,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100039,True,12,12,12,12,12,True,True,0,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100039,True,4,4,,4,25,True,False,2,0,0,2,21,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,18.0,benign_burst,deception,100039,False,3,3,3,3,3,True,True,0,0,0,1,18,True,True,18,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,8.0,benign_recovery,deception,100039,False,15,15,15,15,15,True,True,0,0,0,2,10,True,True,8,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100040,True,12,12,12,12,12,True,True,0,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100040,True,4,4,4,4,4,True,True,0,0,0,2,21,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,18.0,benign_burst,deception,100040,False,3,3,3,3,3,True,True,0,0,0,1,18,True,True,18,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,13.0,benign_recovery,deception,100040,False,9,9,9,9,9,True,True,0,0,0,1,12,True,True,13,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100041,True,12,12,12,12,12,True,True,2,1,0,1,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100041,True,4,4,4,4,4,True,True,0,0,0,2,21,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_burst,deception,100041,False,8,8,8,8,8,True,True,0,0,0,1,17,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,13.0,benign_recovery,deception,100041,False,9,9,9,9,9,True,True,0,0,0,1,12,True,True,13,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100042,True,12,12,12,12,12,True,True,0,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100042,True,4,4,4,4,4,True,True,0,0,0,2,21,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,9.0,benign_burst,deception,100042,False,14,14,14,14,14,True,True,0,0,0,1,11,True,True,9,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_recovery,deception,100042,False,9,9,9,9,9,True,True,0,0,0,2,16,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100043,True,12,12,12,12,12,True,True,0,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100043,True,5,5,,5,25,True,False,5,3,1,2,20,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,8.0,benign_burst,deception,100043,False,15,15,15,15,15,True,True,0,0,0,1,10,True,True,8,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_recovery,deception,100043,False,9,9,9,9,9,True,True,0,0,0,2,16,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100044,True,20,20,,20,25,True,False,4,1,0,2,5,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100044,True,4,4,4,4,4,True,True,0,0,0,2,21,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,18.0,benign_burst,deception,100044,False,3,3,3,3,3,True,True,0,0,0,1,18,True,True,18,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,13.0,benign_recovery,deception,100044,False,9,9,9,9,9,True,True,0,0,0,1,12,True,True,13,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100045,True,20,20,,20,25,True,False,5,1,0,1,5,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100045,True,4,4,,4,25,True,False,3,1,1,2,21,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,13.0,benign_burst,deception,100045,False,9,9,9,9,9,True,True,0,0,0,1,16,True,True,13,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,8.0,benign_recovery,deception,100045,False,15,15,15,15,15,True,True,0,0,0,1,10,True,True,8,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100046,True,20,20,,20,25,True,False,5,1,1,1,5,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100046,True,5,5,,5,25,True,False,7,5,4,2,20,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,18.0,benign_burst,deception,100046,False,3,3,3,3,3,True,True,0,0,0,1,18,True,True,18,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_recovery,deception,100046,False,9,9,9,9,9,True,True,0,0,0,2,16,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100047,True,16,16,,16,25,True,False,5,1,2,1,9,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100047,True,5,5,,5,25,True,False,9,7,5,2,20,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_burst,deception,100047,False,8,8,8,8,8,True,True,0,0,0,1,17,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_recovery,deception,100047,False,9,9,9,9,9,True,True,0,0,0,2,16,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100048,True,16,16,,16,25,True,False,4,1,1,2,9,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100048,True,5,5,,5,25,True,False,4,2,0,2,20,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,18.0,benign_burst,deception,100048,False,3,3,3,3,3,True,True,0,0,0,1,18,True,True,18,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,13.0,benign_recovery,deception,100048,False,9,9,9,9,9,True,True,0,0,0,1,12,True,True,13,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100049,True,12,12,12,12,12,True,True,0,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100049,True,5,5,,5,25,True,False,5,3,2,2,20,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,18.0,benign_burst,deception,100049,False,3,3,3,3,3,True,True,0,0,0,1,18,True,True,18,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,13.0,benign_recovery,deception,100049,False,9,9,9,9,9,True,True,0,0,0,1,12,True,True,13,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100050,True,20,20,,20,25,True,False,5,1,0,1,5,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100050,True,4,4,4,4,4,True,True,0,0,0,2,21,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,18.0,benign_burst,deception,100050,False,3,3,3,3,3,True,True,0,0,0,1,18,True,True,18,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,8.0,benign_recovery,deception,100050,False,15,15,15,15,15,True,True,0,0,0,2,10,True,True,8,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100051,True,12,12,12,12,12,True,True,0,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100051,True,5,5,,5,25,True,False,5,3,2,2,20,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,19.0,benign_burst,deception,100051,False,3,3,3,3,3,True,True,0,0,0,2,22,True,True,19,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_recovery,deception,100051,False,9,9,9,9,9,True,True,0,0,0,4,16,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100052,True,16,16,,16,25,True,False,3,1,0,2,9,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100052,True,4,4,,4,25,True,False,2,0,0,2,21,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,13.0,benign_burst,deception,100052,False,9,9,9,9,9,True,True,0,0,0,1,16,True,True,13,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_recovery,deception,100052,False,9,9,9,9,9,True,True,0,0,0,4,16,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100053,True,20,20,,20,25,True,False,6,1,1,0,5,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100053,True,4,4,4,4,4,True,True,0,0,0,2,21,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,18.0,benign_burst,deception,100053,False,3,3,3,3,3,True,True,0,0,0,1,18,True,True,18,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,benign_recovery,deception,100053,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100054,True,12,12,12,12,12,True,True,0,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100054,True,4,4,,4,25,True,False,2,0,0,2,21,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,18.0,benign_burst,deception,100054,False,3,3,3,3,3,True,True,0,0,0,1,18,True,True,18,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_recovery,deception,100054,False,9,9,9,9,9,True,True,0,0,0,4,16,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100055,True,12,12,12,12,12,True,True,0,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100055,True,4,4,4,4,4,True,True,0,0,0,2,21,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,18.0,benign_burst,deception,100055,False,3,3,3,3,3,True,True,0,0,0,1,18,True,True,18,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,3.0,benign_recovery,deception,100055,False,21,21,21,21,21,True,True,0,0,0,1,4,True,True,3,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100056,True,20,20,,20,25,True,False,5,1,1,1,5,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100056,True,4,4,,4,25,True,False,4,2,2,2,21,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,13.0,benign_burst,deception,100056,False,9,9,9,9,9,True,True,0,0,0,1,16,True,True,13,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_recovery,deception,100056,False,9,9,9,9,9,True,True,0,0,0,4,16,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100057,True,12,12,12,12,12,True,True,1,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100057,True,4,4,4,4,4,True,True,0,0,0,2,21,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_burst,deception,100057,False,8,8,8,8,8,True,True,0,0,0,1,17,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,13.0,benign_recovery,deception,100057,False,9,9,9,9,9,True,True,0,0,0,3,12,True,True,13,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100058,True,12,12,12,12,12,True,True,0,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100058,True,5,5,,5,25,True,False,5,3,1,2,20,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_burst,deception,100058,False,8,8,8,8,8,True,True,0,0,0,1,17,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,13.0,benign_recovery,deception,100058,False,9,9,9,9,9,True,True,0,0,0,1,12,True,True,13,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100059,True,16,16,,16,25,True,False,3,1,0,2,9,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100059,True,5,5,,5,25,True,False,4,2,1,2,20,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,18.0,benign_burst,deception,100059,False,3,3,3,3,3,True,True,0,0,0,1,18,True,True,18,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,13.0,benign_recovery,deception,100059,False,9,9,9,9,9,True,True,0,0,0,1,12,True,True,13,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100060,True,12,12,12,12,12,True,True,0,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100060,True,5,5,,5,25,True,False,13,11,9,0,20,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,7.0,benign_burst,deception,100060,False,15,15,15,15,15,True,True,0,0,0,0,10,True,True,7,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,14.0,benign_recovery,deception,100060,False,9,9,9,9,9,True,True,0,0,0,4,16,True,True,14,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100061,True,12,12,12,12,12,True,True,0,0,0,2,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100061,True,4,4,,4,25,True,False,2,0,0,2,21,False,False,0,True,1.0
collateral_quarter,t12_l0,family_shift,0.0,13.0,benign_burst,deception,100061,False,9,9,9,9,9,True,True,0,0,0,1,16,True,True,13,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,13.0,benign_recovery,deception,100061,False,9,9,9,9,9,True,True,0,0,0,3,12,True,True,13,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,patient,deception,100062,True,12,12,12,12,12,True,True,2,1,0,1,13,False,False,0,False,1.0
collateral_quarter,t12_l0,family_shift,0.0,0.0,cycler,deception,100062,True,5,5,,5,25,True,False,5,3,2,2,20,False,False,0,True,1.0
